Kind,Name,CountClassCoupled,CountClassDerived,CountDeclMethodAll,CountLine,Cyclomatic,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,CountLineCode
Public Class,"org.mockito.internal.stubbing.answers.ReturnsElementsOf",2,0,2,38,,1,0,4,16
Public Constructor,"org.mockito.internal.stubbing.answers.ReturnsElementsOf.ReturnsElementsOf",,,,7,2,,,2,7
Public Method,"org.mockito.internal.stubbing.answers.ReturnsElementsOf.answer",,,,6,2,,,2,6
Public Class,"org.mockito.internal.stubbing.answers.ReturnsTest",3,0,6,38,,1,0,6,33
Public Method,"org.mockito.internal.stubbing.answers.ReturnsTest.should_allow_correct_type_of_return_value",,,,10,1,,,1,10
Public Method,"org.mockito.internal.stubbing.answers.ReturnsTest.should_fail_on_null_with_primitive",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.answers.ReturnsTest.should_fail_on_return_type_mismatch",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.answers.ReturnsTest.should_fail_on_wrong_primitive",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.answers.ReturnsTest.should_fail_when_return_Value_is_set_for_void_method",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.answers.ReturnsTest.should_return_value",,,,3,1,,,1,3
Public Class,"org.mockito.internal.stubbing.answers.ThrowsException",5,0,3,51,,1,55,9,35
Public Constructor,"org.mockito.internal.stubbing.answers.ThrowsException.ThrowsException",,,,8,1,,,1,3
Public Method,"org.mockito.internal.stubbing.answers.ThrowsException.answer",,,,17,4,,,4,15
Public Method,"org.mockito.internal.stubbing.answers.ThrowsException.validateFor",,,,13,4,,,4,11
Public Class,"org.mockito.internal.stubbing.answers.ThrowsExceptionTest",5,0,9,83,,1,0,14,70
Private Static Method,"org.mockito.internal.stubbing.answers.ThrowsExceptionTest.createMethodInvocation",,,,6,1,,,1,5
Public Method,"org.mockito.internal.stubbing.answers.ThrowsExceptionTest.should_fail_invalid_checked_exception",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.answers.ThrowsExceptionTest.should_fill_in_exception_stacktrace",,,,18,2,,,2,14
Public Method,"org.mockito.internal.stubbing.answers.ThrowsExceptionTest.should_invalidate_null_throwable",,,,7,2,,,2,7
Public Method,"org.mockito.internal.stubbing.answers.ThrowsExceptionTest.should_pass_RuntimeExceptions",,,,4,1,,,1,4
Public Method,"org.mockito.internal.stubbing.answers.ThrowsExceptionTest.should_pass_proper_checked_exception",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.answers.ThrowsExceptionTest.should_raise_wanted_throwable",,,,8,2,,,2,8
Public Method,"org.mockito.internal.stubbing.answers.ThrowsExceptionTest.should_throw_illegal_state_exception_if_null_answer",,,,8,2,,,2,8
Public Method,"org.mockito.internal.stubbing.answers.ThrowsExceptionTest.should_throw_mock_exception_without_stacktrace",,,,8,2,,,2,8
Package,"org.mockito.internal.stubbing.defaultanswers",,,,1151,,,,118,728
Public Class,"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocations",3,0,4,48,,1,62,8,32
Public Constructor,"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocations.ForwardsInvocations",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocations.answer",,,,19,4,,,4,15
Private Static Method,"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocations.compatibleReturnTypes",,,,3,1,,,1,3
Private Method,"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocations.getDelegateMethod",,,,9,2,,,2,7
Public Class,"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocationsTest",3,0,14,25,,2,0,2,21
Interface,"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocationsTest.Foo",0,1,1,3,,0,0,0,3
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocationsTest.Foo.bar",,,,1,0,,,0,1
Private Static Class,"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocationsTest.FooImpl",0,0,1,6,,1,0,1,6
Public Method,"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocationsTest.FooImpl.bar",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocationsTest.should_call_method_with_empty_varargs",,,,4,1,,,1,4
Public Method,"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocationsTest.should_call_method_with_varargs",,,,4,1,,,1,4
Public Class,"org.mockito.internal.stubbing.defaultanswers.GloballyConfiguredAnswer",2,0,1,13,,1,100,1,6
Public Method,"org.mockito.internal.stubbing.defaultanswers.GloballyConfiguredAnswer.answer",,,,3,1,,,1,3
Interface,"org.mockito.internal.stubbing.defaultanswers.HasPrimitiveMethods",0,0,8,10,,0,0,0,10
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.HasPrimitiveMethods.booleanMethod",,,,1,0,,,0,1
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.HasPrimitiveMethods.byteMethod",,,,1,0,,,0,1
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.HasPrimitiveMethods.charMethod",,,,1,0,,,0,1
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.HasPrimitiveMethods.doubleMethod",,,,1,0,,,0,1
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.HasPrimitiveMethods.floatMethod",,,,1,0,,,0,1
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.HasPrimitiveMethods.intMethod",,,,1,0,,,0,1
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.HasPrimitiveMethods.longMethod",,,,1,0,,,0,1
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.HasPrimitiveMethods.shortMethod",,,,1,0,,,0,1
Public Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs",18,1,10,149,,1,100,14,88
Private Static Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.DeeplyStubbedAnswer",1,0,2,11,,1,0,2,10
Constructor,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.DeeplyStubbedAnswer.DeeplyStubbedAnswer",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.DeeplyStubbedAnswer.answer",,,,3,1,,,1,3
Private Static Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.LazyHolder",2,0,0,4,,1,0,0,4
Private Static Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.ReturnsDeepStubsSerializationFallback",2,0,13,16,,2,33,3,14
Public Constructor,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.ReturnsDeepStubsSerializationFallback.ReturnsDeepStubsSerializationFallback",,,,3,1,,,1,3
Protected Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.ReturnsDeepStubsSerializationFallback.actualParameterizedType",,,,3,1,,,1,3
Private Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.ReturnsDeepStubsSerializationFallback.writeReplace",,,,3,1,,,1,3
Protected Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.actualParameterizedType",,,,4,1,,,1,4
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.answer",,,,11,2,,,2,9
Private Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.deepStub",,,,23,3,,,3,14
Private Static Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.delegate",,,,3,1,,,1,3
Private Static Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.mockitoCore",,,,3,1,,,1,3
Private Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.newDeepStubMock",,,,18,1,,,1,7
Private Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.propagateSerializationSettings",,,,3,1,,,1,3
Private Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.recordDeepStubAnswer",,,,4,1,,,1,4
Private Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.returnsDeepStubsAnswerUsing",,,,3,1,,,1,3
Private Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs.withSettingsUsing",,,,8,2,,,2,7
Public Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues",7,0,2,114,,1,100,30,70
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues.answer",,,,19,5,,,5,15
Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues.returnValueFor",,,,56,25,,,25,52
Public Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest",3,0,28,157,,2,56,17,109
Private Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.getClassOrSkipTest",,,,11,2,,,2,8
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.should_return_empty_DoubleStream",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.should_return_empty_IntStream",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.should_return_empty_LongStream",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.should_return_empty_Optional",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.should_return_empty_OptionalDouble",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.should_return_empty_OptionalInt",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.should_return_empty_OptionalLong",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.should_return_empty_Stream",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.should_return_empty_collections_or_null_for_non_collections",,,,21,1,,,1,17
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.should_return_empty_iterable",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.should_return_non_zero_for_compareTo_method",,,,13,1,,,1,7
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.should_return_primitive",,,,10,1,,,1,10
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.should_return_zero_if_mock_is_compared_to_itself",,,,12,1,,,1,7
Private Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.verify_empty_Optional_is_returned",,,,17,1,,,1,10
Private Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest.verify_empty_Stream_is_returned",,,,11,1,,,1,6
Public Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest",4,0,8,95,,1,0,8,74
Interface,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.AnotherListOfInteger",0,0,0,1,,3,0,0,1
Generic Interface,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.GenericsNest",0,0,8,10,,2,0,0,10
TypeVariable,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.GenericsNest.K",0,2,0,0,,2,0,0,0
Abstract Generic Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.GenericsNest.paramTypeWithTypeParams",,,,1,0,,,0,1
TypeVariable,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.GenericsNest.paramTypeWithTypeParams.O",0,0,0,0,,3,0,0,0
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.GenericsNest.remove",,,,1,0,,,0,1
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.GenericsNest.returningK",,,,1,0,,,0,1
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.GenericsNest.returningNonMockableNestedGeneric",,,,1,0,,,0,1
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.GenericsNest.returningWildcard",,,,1,0,,,0,1
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.GenericsNest.returnsNormalType",,,,1,0,,,0,1
Abstract Generic Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.GenericsNest.twoTypeParams",,,,1,0,,,0,1
TypeVariable,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.GenericsNest.twoTypeParams.S",0,1,0,0,,2,0,0,0
TypeVariable,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.GenericsNest.twoTypeParams.T",0,0,0,0,,3,0,0,0
Abstract Generic Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.GenericsNest.typeVarWithTypeParams",,,,1,0,,,0,1
TypeVariable,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.GenericsNest.typeVarWithTypeParams.O",0,0,0,0,,3,0,0,0
Interface,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.ListOfInteger",0,1,0,1,,2,0,0,1
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.as_expected_fail_with_a_CCE_on_callsite_when_erasure_takes_place_for_example___StringBuilder_is_subject_to_erasure",,,,7,1,,,1,5
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.can_create_mock_from_multiple_type_variable_bounds_when_method_return_type_is_referencing_a_typevar_on_class",,,,6,1,,,1,5
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.can_create_mock_from_multiple_type_variable_bounds_when_return_type_of_parameterized_method_is_a_parameterizedtype_that_is_referencing_a_typevar_on_class",,,,8,1,,,1,7
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.can_create_mock_from_multiple_type_variable_bounds_when_return_type_of_parameterized_method_is_a_typevar_that_is_referencing_a_typevar_on_class",,,,6,1,,,1,5
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.can_create_mock_from_return_types_declared_with_a_bounded_wildcard",,,,7,1,,,1,6
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.can_still_work_with_raw_type_in_the_return_type",,,,6,1,,,1,5
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.generic_deep_mock_frenzy__look_at_these_chained_calls",,,,14,1,,,1,11
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.will_return_default_value_on_non_mockable_nested_generic",,,,9,1,,,1,8
Public Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocks",4,0,2,23,,1,66,4,18
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocks.answer",,,,8,2,,,2,7
Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocks.returnValueFor",,,,7,2,,,2,6
Public Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest",10,0,18,62,,2,16,6,51
Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest.BarClass",0,0,0,2,,1,0,0,2
Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest.Baz",0,0,0,2,,1,0,0,2
Interface,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest.FooInterface",0,0,0,2,,0,0,0,2
Interface,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest.StringMethods",0,0,2,4,,0,0,0,4
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest.StringMethods.stringArrayMethod",,,,1,0,,,0,1
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest.StringMethods.stringMethod",,,,1,0,,,0,1
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest.should_return_empty_array",,,,6,1,,,1,5
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest.should_return_empty_string",,,,3,1,,,1,3
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest.should_return_mock_value_for_class",,,,4,1,,,1,4
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest.should_return_mock_value_for_interface",,,,4,1,,,1,4
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest.should_return_null_for_final_class_if_unsupported",,,,4,1,,,1,4
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest.should_return_the_usual_default_values_for_primitives",,,,11,1,,,1,11
Public Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues",2,0,2,61,,1,75,5,21
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues.answer",,,,9,2,,,2,8
Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues.returnValueFor",,,,9,3,,,3,9
Public Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValuesTest",1,0,14,16,,2,0,2,13
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValuesTest.shouldReturnEmptyArray",,,,5,1,,,1,5
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValuesTest.shouldReturnEmptyString",,,,3,1,,,1,3
Public Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls",6,0,1,56,,1,50,3,31
Private Static Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls.ThrowsSmartNullPointer",4,0,2,18,,1,0,3,15
Public Constructor,"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls.ThrowsSmartNullPointer.ThrowsSmartNullPointer",,,,4,1,,,1,4
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls.ThrowsSmartNullPointer.answer",,,,8,2,,,2,7
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls.answer",,,,12,3,,,3,12
Public Class,"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest",5,0,17,72,,2,0,7,58
Interface,"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest.Foo",0,0,2,4,,0,0,0,4
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest.Foo.get",,,,1,0,,,0,1
Abstract Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest.Foo.withArgs",,,,1,0,,,0,1
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest.should_print_the_parameters_on_SmartNullPointerException_message",,,,14,2,,,2,12
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest.should_print_the_parameters_when_calling_a_method_with_args",,,,10,1,,,1,8
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest.should_return_an_object_that_allows_object_methods",,,,9,1,,,1,7
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest.should_return_an_object_that_fails_on_any_method_invocation_for_non_primitives",,,,10,2,,,2,8
Public Method,"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest.should_return_the_usual_default_values_for_primitives",,,,11,1,,,1,11
Public Class,"org.mockito.internal.stubbing.defaultanswers.TriesToReturnSelf",5,0,1,17,,1,0,2,12
Public Method,"org.mockito.internal.stubbing.defaultanswers.TriesToReturnSelf.answer",,,,11,2,,,2,9
Package,"org.mockito.internal.util",,,,1826,,,,191,1169
Public Class,"org.mockito.internal.util.Checks",0,0,3,28,,1,0,6,22
Public Static Generic Method,"org.mockito.internal.util.Checks.checkItemsNotNull",,,,7,2,,,2,7
TypeVariable,"org.mockito.internal.util.Checks.checkItemsNotNull.T",0,0,0,0,,2,0,0,0
Public Static Generic Method,"org.mockito.internal.util.Checks.checkNotNull",,,,3,1,,,1,3
Public Static Generic Method,"org.mockito.internal.util.Checks.checkNotNull",,,,10,3,,,3,10
TypeVariable,"org.mockito.internal.util.Checks.checkNotNull.T",0,0,0,0,,1,0,0,0
TypeVariable,"org.mockito.internal.util.Checks.checkNotNull.T",0,0,0,0,,1,0,0,0
Public Class,"org.mockito.internal.util.ChecksTest",1,0,4,28,,1,50,4,24
Public Method,"org.mockito.internal.util.ChecksTest.checkNotNull_not_null",,,,3,1,,,1,3
Public Method,"org.mockito.internal.util.ChecksTest.checkNotNull_not_null_additional_message",,,,3,1,,,1,3
Public Method,"org.mockito.internal.util.ChecksTest.checkNotNull_null",,,,5,1,,,1,5
