Kind,Name,CountClassCoupled,CountLineCode,Cyclomatic,SumCyclomatic,MaxInheritanceTree,PercentLackOfCohesion
Protected Method,"org.apache.tools.ant.types.resources.PropertyResource.isReferenceOrProxy",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.PropertyResource.toString",,6,2,2,,
Public Abstract Class,"org.apache.tools.ant.types.resources.ResourceDecorator",4,127,,31,4,81
Protected Constructor,"org.apache.tools.ant.types.resources.ResourceDecorator.ResourceDecorator",,3,1,1,,
Protected Constructor,"org.apache.tools.ant.types.resources.ResourceDecorator.ResourceDecorator",,2,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.addConfigured",,13,3,3,,
Public Generic Method,"org.apache.tools.ant.types.resources.ResourceDecorator.as",,3,1,1,,
TypeVariable,"org.apache.tools.ant.types.resources.ResourceDecorator.as.T",0,0,,0,1,0
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.compareTo",,10,3,3,,
Protected Method,"org.apache.tools.ant.types.resources.ResourceDecorator.dieOnCircularReference",,13,3,3,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.getInputStream",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.getLastModified",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.getName",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.getOutputStream",,3,1,1,,
Protected Method,"org.apache.tools.ant.types.resources.ResourceDecorator.getResource",,10,3,3,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.getSize",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.hashCode",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.isDirectory",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.isExists",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.isFilesystemOnly",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.setDirectory",,4,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.setExists",,4,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.setLastModified",,4,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.setName",,4,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.setRefid",,6,2,2,,
Public Method,"org.apache.tools.ant.types.resources.ResourceDecorator.setSize",,4,1,1,,
Public Class,"org.apache.tools.ant.types.resources.ResourceList",11,142,,36,3,82
Public Constructor,"org.apache.tools.ant.types.resources.ResourceList.ResourceList",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceList.add",,7,2,2,,
Public Method,"org.apache.tools.ant.types.resources.ResourceList.addFilterChain",,7,2,2,,
Private Method,"org.apache.tools.ant.types.resources.ResourceList.cache",,9,2,2,,
Protected Method,"org.apache.tools.ant.types.resources.ResourceList.dieOnCircularReference",,19,6,6,,
Protected Method,"org.apache.tools.ant.types.resources.ResourceList.getCheckedRef",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceList.isFilesystemOnly",,6,2,2,,
Public Method,"org.apache.tools.ant.types.resources.ResourceList.iterator",,6,2,2,,
Private Method,"org.apache.tools.ant.types.resources.ResourceList.open",,9,2,2,,
Private Method,"org.apache.tools.ant.types.resources.ResourceList.parse",,21,5,5,,
Private Method,"org.apache.tools.ant.types.resources.ResourceList.read",,11,2,2,,
Public Method,"org.apache.tools.ant.types.resources.ResourceList.setBasedir",,6,2,2,,
Public Method,"org.apache.tools.ant.types.resources.ResourceList.setEncoding",,6,2,2,,
Public Method,"org.apache.tools.ant.types.resources.ResourceList.setRefid",,9,3,3,,
Public Method,"org.apache.tools.ant.types.resources.ResourceList.size",,6,2,2,,
Public Class,"org.apache.tools.ant.types.resources.ResourceListTest",10,73,,9,1,11
Public Method,"org.apache.tools.ant.types.resources.ResourceListTest.setUp",,4,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceListTest.tearDown",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceListTest.testCircularReference",,14,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceListTest.testEmptyElementAddFileResourceThenRefid",,6,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceListTest.testEmptyElementAddFilterChainThenRefid",,6,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceListTest.testEmptyElementAddRefidThenFileResource",,6,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceListTest.testEmptyElementAddRefidThenFilterChain",,6,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceListTest.testEmptyElementSetEncodingThenRefid",,6,1,1,,
Public Method,"org.apache.tools.ant.types.resources.ResourceListTest.testEmptyElementSetRefidThenEncoding",,6,1,1,,
Public Class,"org.apache.tools.ant.types.resources.Resources",4,171,,27,3,87
Anonymous Class,"org.apache.tools.ant.types.resources.Resources.(Anon_1)",1,13,,3,1,0
Public Method,"org.apache.tools.ant.types.resources.Resources.(Anon_1).isFilesystemOnly",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.Resources.(Anon_1).iterator",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.Resources.(Anon_1).size",,3,1,1,,
Anonymous Class,"org.apache.tools.ant.types.resources.Resources.(Anon_2)",1,13,,3,2,0
Public Method,"org.apache.tools.ant.types.resources.Resources.(Anon_2).hasNext",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.Resources.(Anon_2).next",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.Resources.(Anon_2).remove",,3,1,1,,
Private Class,"org.apache.tools.ant.types.resources.Resources.MyCollection",2,48,,6,2,75
Constructor,"org.apache.tools.ant.types.resources.Resources.MyCollection.MyCollection",,2,1,1,,
Private Class,"org.apache.tools.ant.types.resources.Resources.MyCollection.MyIterator",2,24,,5,1,50
Public Method,"org.apache.tools.ant.types.resources.Resources.MyCollection.MyIterator.hasNext",,8,2,2,,
Public Method,"org.apache.tools.ant.types.resources.Resources.MyCollection.MyIterator.next",,6,2,2,,
Public Method,"org.apache.tools.ant.types.resources.Resources.MyCollection.MyIterator.remove",,3,1,1,,
Private Method,"org.apache.tools.ant.types.resources.Resources.MyCollection.getCache",,11,3,3,,
Public Method,"org.apache.tools.ant.types.resources.Resources.MyCollection.iterator",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.Resources.MyCollection.size",,3,1,1,,
Public Constructor,"org.apache.tools.ant.types.resources.Resources.Resources",,2,1,1,,
Public Constructor,"org.apache.tools.ant.types.resources.Resources.Resources",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.Resources.add",,15,4,4,,
Protected Method,"org.apache.tools.ant.types.resources.Resources.dieOnCircularReference",,16,5,5,,
Private Method,"org.apache.tools.ant.types.resources.Resources.getNested",,3,2,2,,
Private Method,"org.apache.tools.ant.types.resources.Resources.getRef",,3,1,1,,
Protected Method,"org.apache.tools.ant.types.resources.Resources.invalidateExistingIterators",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.Resources.isFilesystemOnly",,8,2,2,,
Public Method,"org.apache.tools.ant.types.resources.Resources.iterator",,7,2,2,,
Public Method,"org.apache.tools.ant.types.resources.Resources.setCache",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.Resources.size",,7,2,2,,
Public Method,"org.apache.tools.ant.types.resources.Resources.toString",,11,3,3,,
Private Method,"org.apache.tools.ant.types.resources.Resources.validate",,4,2,2,,
Public Class,"org.apache.tools.ant.types.resources.Restrict",5,80,,19,4,19
Anonymous Class,"org.apache.tools.ant.types.resources.Restrict.(Anon_1)",2,5,,2,5,0
Protected Method,"org.apache.tools.ant.types.resources.Restrict.(Anon_1).filterResource",,3,1,2,,
Lambda Method,"org.apache.tools.ant.types.resources.Restrict.(Anon_1).filterResource.(lambda_expr_1)",,1,1,1,,
Public Method,"org.apache.tools.ant.types.resources.Restrict.add",,10,3,3,,
Public Method,"org.apache.tools.ant.types.resources.Restrict.add",,7,2,2,,
Protected Method,"org.apache.tools.ant.types.resources.Restrict.dieOnCircularReference",,10,3,3,,
Protected Method,"org.apache.tools.ant.types.resources.Restrict.getCheckedRef",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.Restrict.isCache",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.Restrict.isFilesystemOnly",,7,2,2,,
Public Method,"org.apache.tools.ant.types.resources.Restrict.iterator",,7,2,2,,
Public Method,"org.apache.tools.ant.types.resources.Restrict.setCache",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.Restrict.size",,7,2,2,,
Public Method,"org.apache.tools.ant.types.resources.Restrict.toString",,7,2,2,,
Public Abstract Class,"org.apache.tools.ant.types.resources.SizeLimitCollection",1,23,,5,5,62
Public Method,"org.apache.tools.ant.types.resources.SizeLimitCollection.getCount",,3,1,1,,
Protected Method,"org.apache.tools.ant.types.resources.SizeLimitCollection.getValidCount",,7,2,2,,
Public Method,"org.apache.tools.ant.types.resources.SizeLimitCollection.setCount",,4,1,1,,
Public Method,"org.apache.tools.ant.types.resources.SizeLimitCollection.size",,3,1,1,,
Public Class,"org.apache.tools.ant.types.resources.Sort",6,28,,6,5,0
Public Method,"org.apache.tools.ant.types.resources.Sort.add",,8,2,2,,
Protected Method,"org.apache.tools.ant.types.resources.Sort.dieOnCircularReference",,11,3,3,,
Protected Method,"org.apache.tools.ant.types.resources.Sort.getCollection",,4,1,1,,
Public Class,"org.apache.tools.ant.types.resources.StringResource",5,122,,29,4,89
Public Constructor,"org.apache.tools.ant.types.resources.StringResource.StringResource",,3,1,1,,
Public Constructor,"org.apache.tools.ant.types.resources.StringResource.StringResource",,2,1,1,,
Public Constructor,"org.apache.tools.ant.types.resources.StringResource.StringResource",,4,2,2,,
Private Class,"org.apache.tools.ant.types.resources.StringResource.StringResourceFilterOutputStream",3,23,,5,2,33
Public Constructor,"org.apache.tools.ant.types.resources.StringResource.StringResourceFilterOutputStream.StringResourceFilterOutputStream",,4,1,1,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.StringResourceFilterOutputStream.close",,6,2,2,,
Private Method,"org.apache.tools.ant.types.resources.StringResource.StringResourceFilterOutputStream.setValueFromOutputStream",,9,2,2,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.addText",,4,1,1,,
Protected Method,"org.apache.tools.ant.types.resources.StringResource.getCheckedRef",,3,1,1,,
Protected Method,"org.apache.tools.ant.types.resources.StringResource.getContent",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.getEncoding",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.getInputStream",,11,4,4,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.getName",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.getOutputStream",,9,3,3,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.getSize",,4,2,2,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.getValue",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.hashCode",,6,2,2,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.isExists",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.setEncoding",,4,1,1,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.setName",,6,2,2,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.setRefid",,6,2,2,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.setValue",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.StringResource.toString",,3,1,1,,
Public Class,"org.apache.tools.ant.types.resources.TarResource",5,114,,26,5,85
Public Constructor,"org.apache.tools.ant.types.resources.TarResource.TarResource",,2,1,1,,
Public Constructor,"org.apache.tools.ant.types.resources.TarResource.TarResource",,4,1,1,,
Public Constructor,"org.apache.tools.ant.types.resources.TarResource.TarResource",,4,1,1,,
Protected Method,"org.apache.tools.ant.types.resources.TarResource.fetchEntry",,16,4,4,,
Protected Method,"org.apache.tools.ant.types.resources.TarResource.getCheckedRef",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.TarResource.getGid",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.TarResource.getGroup",,7,2,2,,
Public Method,"org.apache.tools.ant.types.resources.TarResource.getInputStream",,16,4,4,,
Public Method,"org.apache.tools.ant.types.resources.TarResource.getLongGid",,7,2,2,,
Public Method,"org.apache.tools.ant.types.resources.TarResource.getLongUid",,7,2,2,,
Public Method,"org.apache.tools.ant.types.resources.TarResource.getOutputStream",,7,2,2,,
Public Method,"org.apache.tools.ant.types.resources.TarResource.getUid",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.TarResource.getUserName",,7,2,2,,
Private Method,"org.apache.tools.ant.types.resources.TarResource.setEntry",,16,2,2,,
Public Class,"org.apache.tools.ant.types.resources.TarResourceTest",3,18,,3,1,0
Public Method,"org.apache.tools.ant.types.resources.TarResourceTest.setUp",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.TarResourceTest.tearDown",,3,1,1,,
Public Method,"org.apache.tools.ant.types.resources.TarResourceTest.testUncompressSource",,5,1,1,,
Public Class,"org.apache.tools.ant.types.resources.Tokens",6,57,,14,5,37
Public Method,"org.apache.tools.ant.types.resources.Tokens.add",,10,3,3,,
Protected Method,"org.apache.tools.ant.types.resources.Tokens.dieOnCircularReference",,14,4,4,,
Protected Method,"org.apache.tools.ant.types.resources.Tokens.getCollection",,25,6,6,,
Public Method,"org.apache.tools.ant.types.resources.Tokens.setEncoding",,3,1,1,,
Public Interface,"org.apache.tools.ant.types.resources.Touchable",0,3,,0,0,0
Abstract Method,"org.apache.tools.ant.types.resources.Touchable.touch",,1,0,0,,
Public Interface,"org.apache.tools.ant.types.resources.URLProvider",0,3,,0,0,0
Abstract Method,"org.apache.tools.ant.types.resources.URLProvider.getURL",,1,0,0,,
Public Class,"org.apache.tools.ant.types.resources.URLResource",5,236,,66,4,87
Private Interface,"org.apache.tools.ant.types.resources.URLResource.ConnectionUser",0,3,,0,0,0
Abstract Method,"org.apache.tools.ant.types.resources.URLResource.ConnectionUser.useConnection",,1,0,0,,
Public Constructor,"org.apache.tools.ant.types.resources.URLResource.URLResource",,3,1,1,,
Public Constructor,"org.apache.tools.ant.types.resources.URLResource.URLResource",,3,1,1,,
Public Constructor,"org.apache.tools.ant.types.resources.URLResource.URLResource",,2,1,1,,
Public Constructor,"org.apache.tools.ant.types.resources.URLResource.URLResource",,3,1,1,,
Public Constructor,"org.apache.tools.ant.types.resources.URLResource.URLResource",,3,1,1,,
Private Method,"org.apache.tools.ant.types.resources.URLResource.close",,7,1,1,,
Protected Method,"org.apache.tools.ant.types.resources.URLResource.connect",,3,1,1,,
Protected Method,"org.apache.tools.ant.types.resources.URLResource.connect",,16,4,4,,
Public Method,"org.apache.tools.ant.types.resources.URLResource.equals",,15,5,5,,
Public Method,"org.apache.tools.ant.types.resources.URLResource.getInputStream",,11,2,2,,
Public Method,"org.apache.tools.ant.types.resources.URLResource.getLastModified",,9,3,4,,
Lambda Method,"org.apache.tools.ant.types.resources.URLResource.getLastModified.(lambda_expr_1)",,1,1,1,,
Public Method,"org.apache.tools.ant.types.resources.URLResource.getName",,7,3,3,,
Public Method,"org.apache.tools.ant.types.resources.URLResource.getOutputStream",,11,2,2,,
Public Method,"org.apache.tools.ant.types.resources.URLResource.getSize",,9,3,4,,
Lambda Method,"org.apache.tools.ant.types.resources.URLResource.getSize.(lambda_expr_1)",,1,1,1,,
Public Method,"org.apache.tools.ant.types.resources.URLResource.getURL",,19,6,6,,
Public Method,"org.apache.tools.ant.types.resources.URLResource.hashCode",,6,3,3,,
Public Method,"org.apache.tools.ant.types.resources.URLResource.isDirectory",,5,2,2,,
Public Method,"org.apache.tools.ant.types.resources.URLResource.isExists",,6,2,2,,
Private Method,"org.apache.tools.ant.types.resources.URLResource.isExists",,27,6,6,,
Private Static Method,"org.apache.tools.ant.types.resources.URLResource.newURL",,7,2,2,,
